WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,PWD_POPULATION,PWD_DENSITY,PWD_AREA_KM2,PWD_G,PWD_D10
2013-03-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,7,3,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-06-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-06-22,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-07-13,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-08-24,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-09-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-11-16,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-12-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2013-12-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,1,,Demonstrations,1564,-1.3019,36.827,2013,3849682.2,5410.14,711.6,20828.92,244180.72
2014-05-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2014,3969999.6,5579.22,711.6,21522.96,250345.36
2014-07-12,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2014,3969999.6,5579.22,711.6,21522.96,250345.36
2014-08-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2014,3969999.6,5579.22,711.6,21522.96,250345.36
2014-09-27,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2014,3969999.6,5579.22,711.6,21522.96,250345.36
2014-11-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,,Demonstrations,1564,-1.3019,36.827,2014,3969999.6,5579.22,711.6,21522.96,250345.36
2015-01-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,21707.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-01-31,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,3,0,106159.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-02-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,180208.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-02-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,25153.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-03-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,49517.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-06-20,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,120615.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-07-18,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,49517.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-09-19,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,49517.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2015-10-31,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,21707.0,Demonstrations,1564,-1.3019,36.827,2015,4090317.0,5748.3,711.6,22217.0,256510.0
2016-01-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-03-26,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-04-02,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,82888.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-04-23,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-04-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,115579.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-05-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,82888.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-05-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-05-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,173837.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-06-04,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,236590.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-06-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-07-02,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-10-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,50573.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2016-11-05,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,184533.0,Demonstrations,1564,-1.3019,36.827,2016,4211273.4,5918.3,711.6,22779.62,260071.6
2017-02-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,242396.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-02-25,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,455678.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-03-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-04-01,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,26294.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-04-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,383084.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-04-29,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-05-13,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,1,238782.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-05-20,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-06-03,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,84855.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-06-10,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,189058.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-06-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-07-01,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,259488.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-08-05,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,14,13,1475399.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-08-12,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,7,8,611579.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-09-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-09-23,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,3,0,171433.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-09-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,4,0,77992.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-10-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51698.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-10-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,5,0,482314.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-10-28,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,3,0,173028.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-11-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,3,18,171433.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-11-18,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,5,1,369183.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-11-25,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,3,311490.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2017-12-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,125980.0,Demonstrations,1564,-1.3019,36.827,2017,4332229.8,6088.3,711.6,23342.239999999998,263633.2
2018-01-27,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,128602.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-02-03,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,233124.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-02-24,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,52761.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-05-05,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,107197.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-07-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,52761.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-09-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,119802.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2018-09-22,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,120727.0,Demonstrations,1564,-1.3019,36.827,2018,4453186.2,6258.3,711.6,23904.86,267194.8
2019-01-19,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,172071.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-02-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,88535.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-03-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,102091.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-04-13,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,27389.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-09-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,102091.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-10-26,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,109379.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2019-11-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,214700.0,Demonstrations,1564,-1.3019,36.827,2019,4574142.6,6428.3,711.6,24467.48,270756.4
2020-01-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,4,1,111595.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-01-18,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,218739.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-02-22,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,54831.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-03-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,90377.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-03-28,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,125368.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-05-02,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,1,316274.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-05-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,90377.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-05-23,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,90377.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-07-04,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,27936.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-07-11,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,258715.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-08-08,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,234222.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-08-22,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,258715.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-09-05,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,125368.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-10-10,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,49992.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2020-11-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,24062.0,Demonstrations,1564,-1.3019,36.827,2020,4695099.0,6598.3,711.6,25030.1,274318.0
2021-01-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,51009.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2021-01-23,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,127865.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2021-08-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,271053.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2021-08-21,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,2,127865.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2021-09-18,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,277625.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2021-11-06,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,356476.0,Demonstrations,1564,-1.3019,36.827,2021,4798391.178,6743.462600000001,727.2552000000001,25580.762199999997,280352.996
2022-02-05,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,158197.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-02-26,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,183046.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-03-26,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,239914.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-04-09,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,363588.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-04-23,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,344192.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-05-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,226715.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-05-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,29015.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-07-02,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,56958.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-08-13,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,6,1,829672.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-11-19,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,115990.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2022-12-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,158197.0,Demonstrations,1564,-1.3019,36.827,2022,4903955.783916,6891.8187772,743.2548144,26143.538968399997,286520.761912
2023-02-04,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,58108.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-03-18,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,6,0,534830.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-03-25,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,14,4,1460874.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-04-08,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,253784.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-04-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,230996.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-04-29,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,7,0,951372.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-05-20,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,53075.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-06-03,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,1,25433.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-06-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,215579.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-07-01,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,490947.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-07-08,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,5,3,885984.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-07-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,8,3,1062430.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-09-16,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,25433.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-10-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,215579.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2023-11-25,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,58108.0,Demonstrations,1564,-1.3019,36.827,2023,5011842.811162152,7043.4387902984,759.6064203168,26718.6968257048,292824.21867406403
2024-01-27,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,59254.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-02-10,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,228511.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-02-17,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,163860.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-03-30,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,228511.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-05-04,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,379283.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-06-01,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,1,335440.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-06-15,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,2,59254.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-06-22,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,4,16,236457.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-06-29,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,3,1,316875.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-07-13,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,7,2,376115.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-07-20,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,6,0,582300.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-07-27,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,194832.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-08-24,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,59254.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-08-31,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,235295.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-09-07,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,4,0,59254.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-09-14,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,1,0,29110.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
2024-10-26,Eastern Africa,Kenya,Nairobi,Riots,Violent demonstration,2,0,264405.0,Demonstrations,1564,-1.3019,36.827,2024,5122103.35300772,7198.394443684965,776.3177615637696,27306.508155870306,299266.3514848934
